ticket,type,client,issuer,inquiry,state,meta,answer
2018052563000050,Fehler in der App,SVBA,3,nach dem speichern wird alles wider gelöscht,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-31 12:50:18 MESZ | Last install: 2018-05-12 13:52:08 MESZ | Application starts: 95 | Unique Device : fea138c13d4aaae0b420267919ea07aa | ,  sie verwenden den sketchpad editor. hier gilt es darauf zu achten dass sie nur im zeichenbereich arbeiten nicht ausserhalb des bildes. nur die elemente die sie über dem bild anbringen werden auch gespeichert und sind sichtbar. falls es ein anderes problem ist dann senden sie bitte einen screenshot vor dem speichern und dann danach damit wir sehen was gemeint ist. in der log-datei sehe ich nichts fehlerhaftes. besten dank. freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  25.05.2018 10:32 - xxx@xxx.xx schrieb: bitte beschreiben sie möglichst genau wie es zu diesem fehler kam. nach dem speichern wird alles wider gelöscht was ist das erwartete resultat?
2018052563000040,Fehler in der App,SVBA,3," beim aktualisieren der app momentan version 5.0.5 kommt die folgende fehlermeldung: \""an error occurred while unistalling\"" was ist das erwartete resultat? das aktualisieren sollte wieder problemlos funktionieren",closed_app_misuse,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-03-11 19:12:44 MEZ | Last install: | Application starts: 5 | Unique Device : 630f2a45d99e8e3e82b948fc02dfaa58 | ,"   sie können die neueste version von der webseite herunterladen und in den selben ordner wie bisher installieren. beenden sie zuvor die laufende app. dies ist der link zum download: [1]http://beook.ch/download sollte das problem weiterhin auftreten so senden sie bitte wieder eine neue support-anfrage unter dem menupunkt \""hilfe\"" damit wir es in der mitgesendeten log-datei untersuchen können. freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  25.05.2018 09:50 - xxx@xxx.xx schrieb: bitte beschreiben sie möglichst genau wie es zu diesem fehler kam. beim aktualisieren der app momentan version 5.0.5 kommt die folgende fehlermeldung: \""an error occurred while unistalling\"" was ist das erwartete resultat? das aktualisieren sollte wieder problemlos funktionieren [1] http://beook.ch/download "
2018052463000020,Anmeldung / Aktivierung,SVBA,3,lehrmittel zweiradberufe ist für mich nicht mehr verfügbar.,closed_license_error,App: beook 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-07 16:19:13 MESZ | Last install: 2018-05-24 15:11:06 MESZ | Application starts: 21 | Unique Device : 0612bc4f467b0b8ebed5b9529d5359b8 | ,  offenbar ist ihr benutzerlogin nicht mehr richtig hinterlegt. bitte melden sie sich in der app ab. navigieren sie dazu ins portal mittels dem haus-symbol in der seitenleiste oben links. danach klicken sie oben rechts auf ihren benutzernamen und wählen anschliessend «abmelden». bei der darauffolgenden frage wählen sie «gerät abmelden». nun können sie sich wieder neu anmelden. sollten sie ihr passwort vergessen haben dann klicken sie auf «passwort vergessen». sie erhalten eine email mit dessen link sie sich ein neues passwort setzen können. geben sie dieses neue passwort anschliessend in der app ein. ausserdem haben wir gesehen dass sie eine recht alte version der beook app nutzen. die version 5.2.3 ist auf der webseite verfügbar. laden sie doch diese version hinunter und installieren sie diese. sie können in das gleiche verzeichnis installieren. sollte dies nicht zum ziel führen so senden sie bitte nochmals eine neue support-anfrage damit wir die protokolldatei untersuchen können.   freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  24.05.2018 15:33 - xxx@xxx.xx schrieb: lehrmittel zweiradberufe ist für mich nicht mehr verfügbar.
2018052463000010,Fehler in der App,BEOOK,3," im ordner el ist bei mir alles nur weiss dh. jede seite die ich öffnen will hat quasi keinen inhalt ist einfach weiss. um zur richtigen seite zu gelangen muss ich die seitenzahl über \""suchen\"" eingeben. dazu kommt dass ich oft die seiten nicht öffnen und bearbeiten kann. was ist das erwartete resultat? der ordner el soll wie alle anderen ordner anwendbar sein zudem soll man jede seite öffnen und bearbeiten können.",closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-25 14:30:37 MESZ | Last install: 2018-04-26 16:51:29 MESZ | Application starts: 137 | Unique Device : 7f70f22f625063eda5939b4de4f061cc | ," guten tag roman spälti besten dank für ihre support-anfrage. ich habe in der log-datei nichts aussergewöhnliches gesehen. vermutlich fehlt ein teil des ebooks in der datenbank. daher werden nun teile des ebooks nicht dargestellt. laden sie das ebook nochmals neu. dies können sie mit diesen schritten tun: - gehen sie ins portal der app indem sie auf das haus-symbol oben links drücken. - sie sehen hier eine liste ihrer installierten oder lizenzierten ebooks. wählen sie das gewünschte ebook in der liste aus und klicken sie auf die zeile. - es öffnet sich eine detailansicht. - sie können nun auf «löschen» klicken. ihre bereits gemachten annotationen und übungen werden so nicht gelöscht. - nun klicken sie wieder auf «installieren». - prüfen sie nun ob alles in ordnung ist indem sie auf das ebook in der seitenleiste klicken. achten sie auf eine ausreichende netzwerkverbindung damit alle inhalte in die app geladen werden können. danach benötigen sie keine internetverbindung mehr für die nutzung der app. sollte es immer noch nicht klappen dann senden sie bitte nochmals eine neue support-anfrage damit wir die protokoll-datei auswerten können und ihnen weiter helfen können. bitte senden sie zudem einige bildschirmfotos welche das problem dokumentieren. diese können sie auf die antwort des bestätigungsmails übermitteln.   freundliche grüsse daniel stainhauser ionesoft gmbh 24.05.2018 14:02 - xxx@xxx.xx schrieb: bitte beschreiben sie möglichst genau wie es zu diesem fehler kam. im ordner el ist bei mir alles nur weiss dh. jede seite die ich öffnen will hat quasi keinen inhalt ist einfach weiss. um zur richtigen seite zu gelangen muss ich die seitenzahl über \""suchen\"" eingeben. dazu kommt dass ich oft die seiten nicht öffnen und bearbeiten kann. was ist das erwartete resultat? der ordner el soll wie alle anderen ordner anwendbar sein zudem soll man jede seite öffnen und bearbeiten können. "
2018052363000060,Geräteanzahl überschritten,hep,3,die geräteanzahl ist überschritten da ich meinen laptop mehrmals neu aufgesetzt habe. könnten sie das bitte zurücksetzen? grüsse,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows XP | System Version: 5.1 | First install: 2018-05-23 20:23:09 GMT+01:00 | Last install: | Application starts: 1 | Unique Device : a6fd2c93650b02a93a2d32f0f30a3271 | ,vielen dank für ihre support-anfrage.   wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderenfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. vielen dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 23.05.2018 21:32 - xxx@xxx.xx schrieb: die geräteanzahl ist überschritten da ich meinen laptop mehrmals neu aufgesetzt habe. könnten sie das bitte zurücksetzen? grüsse luca eggenberg [1] http://www.hep-verlag.ch/
2018052363000040,Fehler in der App,SVBA,3,ich habe folgendes problem. im app grundlagen zeigt es mir keine bilder an. egal in welchem anzeigemodus.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.4 | First install: 2018-02-21 14:33:48 MEZ | Last install: 2018-04-26 07:27:37 MESZ | Application starts: 42 | Unique Device : b949bcb982dac580f578f343ff4968ac | ,  besten dank für ihre support-anfrage. ich habe in der log-datei gesehen dass ein teil ihres ebooks nicht richtig verlinkt wurden. daher werden nun teile des ebooks nicht dargestellt. laden sie das ebook nochmals neu. dies können sie mit diesen schritten tun: - gehen sie ins portal der app indem sie auf das haus-symbol oben links drücken. - sie sehen hier eine liste ihrer installierten oder lizenzierten ebooks. wählen sie das gewünschte ebook in der liste aus und klicken sie auf die zeile. - es öffnet sich eine detailansicht. - sie können nun auf «löschen» klicken. ihre bereits gemachten annotationen und übungen werden so nicht gelöscht. - nun klicken sie wieder auf «installieren». - prüfen sie nun ob alles in ordnung ist indem sie auf das ebook in der seitenleiste klicken. achten sie auf eine ausreichende netzwerkverbindung damit alle inhalte in die app geladen werden können. danach benötigen sie keine internetverbindung mehr für die nutzung der app. sollte es immer noch nicht klappen dann senden sie bitte nochmals eine neue support-anfrage damit wir die protokoll-datei auswerten können und ihnen weiter helfen können. bitte senden sie zudem einige bildschirmfotos welche das problem dokumentieren. diese können sie auf die antwort des bestätigungsmails übermitteln.   freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  23.05.2018 14:37 - xxx@xxx.xx schrieb: guten tag ich habe folgendes problem. im app grundlagen zeigt es mir keine bilder an. egal in welchem anzeigemodus.
2018052363000010,Anmeldung / Aktivierung,Swissmem,3,ich weiss meine anmeldung daten nicht mehr,closed successful,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-04-18 09:12:54 MESZ | Last install: | Application starts: 13 | Unique Device : 81d12e76222ff34f52c705abde92dcf8 | ," guten tag edonis salihu gemäss unseren informationen haben sie sich mit der e-mail adresse\xxx@xxx.xx angemeldet. geben sie diesen ins feld \""benutzername\"" ein und klicken sie anschliessend auf passwort vergessen. freundliche grüsse swissmem support swissmem 23.05.2018 11:23 - xxx@xxx.xx schrieb: falls sie ein problem mit der anmeldung oder dem aktivierungscode haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungscode an. ich weiss meine anmeldung daten nicht mehr   "
2018052263000060,Anmeldung / Aktivierung,hep,3,ich habe ein problem mit meinen e lehrmitteln. ich kann diese weder herunterladen noch einlösen obwohl ich sie gekauft habe. wie sie sehen werden habe ich die bücher gesetzestexte geselschaft ausgabe b und deutsch im abu. ich wäre froh wenn sie mir diese bücher wieder freischalten könnten. freundliche grüsse,closed_app_misuse,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.3 | First install: 2018-05-22 13:15:00 MESZ | Last install: | Application starts: 3 | Unique Device : 008df18201be9f7ba0f3bd6bb390318d | ,vielen dank für ihre support-anfrage. mit dieser mail-adresse xxx@xxx.xx haben sie nie einen coupon eingelöst. haben sie noch andere mail-adressen welche sie eventuell verwendet haben? könnten sie uns diese mitteilen? so können wir nachschauen auf welcher adresse sie ihren coupons eingelöst haben. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 22.05.2018 14:12 - xxx@xxx.xx schrieb: sehr geehrte damen und herren ich habe ein problem mit meinen e lehrmitteln. ich kann diese weder herunterladen noch einlösen obwohl ich sie gekauft habe. wie sie sehen werden habe ich die bücher gesetzestexte geselschaft ausgabe b und deutsch im abu. ich wäre froh wenn sie mir diese bücher wieder freischalten könnten. freundliche grüsse sandra martinez [1] http://www.hep-verlag.ch/
2018052263000040,Anmeldung / Aktivierung,SVBA,3,ich habe folgendes problem das ich nur noch die die bereits geöffneten seiten nutzen kann und keine weiterenneuen seiten öffnen.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-08-13 22:45:46 MESZ | Last install: 2018-05-15 08:53:39 MESZ | Application starts: 67 | Unique Device : 731e91209f117dbc010c34612440e5de | ,  wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse marcel haldimann 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  22.05.2018 09:24 - xxx@xxx.xx schrieb: falls sie ein problem mit der anmeldung oder dem aktivierungscode haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungscode an. ich habe folgendes problem das ich nur noch die die bereits geöffneten seiten nutzen kann und keine weiterenneuen seiten öffnen. ich habe eine macbook.
2018052263000030,Anmeldung/Aktivierung,ELMZ,3,1.xxx@xxx.xx 2.xxx@xxx.xx 3.cmkn-qnac-ywe8,closedsuccessful,App:beook5.0.5|Model:4cores|Platform:x86|SystemName:Windows10|SystemVersion:10.0|Firstinstall:2017-09-1915:39:05MESZ|Lastinstall:2017-12-0516:37:22MEZ|Applicationstarts:25|UniqueDevice:3102a6ae62d0f337d7d264d9107a91ef|,  danke für die rückmeldung. wir haben nun ihre coupons zurückgesetzt und das benutzerkonto gelöscht. sie können sich nun nochmals wie ganz zu beginn neu registrieren und die coupons einlösen. danach sollte wieder alles korrekt funktionieren. falls sie mehrere geräte nutzen müssen sie sich dort abmelden und wieder neu anmelden. falls sie die beook cloud genutzt haben dann achten sie darauf eine komplette synchronisation mit der cloud durchzuführen damit auch die anderen geräte wieder den gleichen stand haben.   freundliche grüsse marisa schnüriger edition lmz 1st level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  22.05.2018 08:38 - xxx@xxx.xx schrieb: falls sie ein problem mit der anmeldung oder dem aktivierungscode haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungscode an. 1. xxx@xxx.xx 2. xxx@xxx.xx 3. cmkn-qnac-ywe8
2018051863000010,Geräteanzahl überschritten,DIHK,3,ich habe mir ein neues tablet gekauft und würde daher gerne die lizenz von meinem alten huawei tablet entfernen. vielen dank. ich hoffe sie können mir weiterhelfen. mit freundlichen grüßen,closed_waiting_for_reply,App: IHK Lernen mobil 5.2.0 | Model: 8 cores | Platform: armv8l | System Name: Linux | System Version: 3.18.14-13041686 | First install: 2018-05-18 08:33:15 MESZ | Last install: 2018-05-18 08:33:15 MESZ | Application starts: 1 | Unique Device : e24742704fb40639eebfd1b217d65a62 | ,guten tag philipp schober wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüße marcel haldimann ihr support-team im auftrag der dihk-bildungs-gmbh sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  18.05.2018 08:49 - xxx@xxx.xx schrieb: hallo ich habe mir ein neues tablet gekauft und würde daher gerne die lizenz von meinem alten huawei tablet entfernen. vielen dank. ich hoffe sie können mir weiterhelfen. mit freundlichen grüßen philipp schober
2018051763000020,Anmeldung / Aktivierung,hep,3,seit kurzem kommt die meldung -alle seiten des auszugs sind genutzt- meines wissen habe ich aber das lehrmittel vor 3 jahren erworben. in dieser zeit konnte ich dies auch ohne probleme nutzen. die coupons habe ich leider nicht mehr gibt es eventuell eine andere möglichkeit das lehrmittel wieder freizuschalten?,closed_old_app_version,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2014-10-04 10:50:58 MESZ | Last install: 2017-10-19 12:19:51 MESZ | Application starts: 57 | Unique Device : efc167ca7985e1db63ba63c08e17560e | ,  besten dank für ihre anfrage. wir haben gesehen dass sie eine alte version des elehrmittels verwenden. die neueste version hat zahlreiche fehlerkorrekturen und wir empfehlen diese zu installieren. sie können die neueste version von der webseite herunterladen und in den selben ordner wie bisher installieren. beenden sie zuvor die laufende app. [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen sollte das problem weiterhin auftreten so senden sie bitte wieder eine neue support-anfrage damit wir es in der mitgesendeten log-datei untersuchen können. freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 17.05.2018 13:23 - xxx@xxx.xx schrieb: seit kurzem kommt die meldung -alle seiten des auszugs sind genutzt- meines wissen habe ich aber das lehrmittel vor 3 jahren erworben. in dieser zeit konnte ich dies auch ohne probleme nutzen. die coupons habe ich leider nicht mehr gibt es eventuell eine andere möglichkeit das lehrmittel wieder freizuschalten? mit freundlichen grüssen [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen [2] http://www.hep-verlag.ch/
2018051663000010,Fehler in der App,SVBA,3,ich kann das fach grundlagen gar nicht einlösen/ bez. hab ich alles aber die grundlagen kann ich nicht herunterladen ich hatte es jetzt gelöscht um es neu zu installieren aber jetzt ist es wegg vorher stand immer auszug was ist das erwartete resultat?,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-11-22 09:07:51 GMT+01:00 | Last install: 2018-04-26 23:27:41 GMT+01:00 | Application starts: 34 | Unique Device : ecff40419d5ce9cd3a1f6dfbad136bd6 | ,es scheint als dass die app keine verbindung mehr mit dem lizenzserver aufnehmen kann.   in der app gibt es eine diagnose-funktion welche ihnen genauere informationen zum aktuellen problem geben kann. führen sie bitte diese diagnose-funktion in der app aus. diese finden sie in der menü-leiste unter «hilfe» > «diagnose». es wird ihnen ein popup mit der entsprechenden übersicht von technischen prüfungen und deren resultaten angezeigt. folgen sie bitte den anweisungen und versuchen sie erneut ob das problem behoben ist. sie können diese diagnose mehrmals ausführen und den fortschritt überprüfen. falls sie das problem nicht lösen können dann senden sie bitte eine neue support-anfrage an uns. diese finden sie unter «hilfe» - «support-anfrage senden». mit der support-anfrage werden die diagnose-informationen an uns übermittelt und wir können diese sodann auswerten und ihnen weiter helfen. wenn ich nichts mehr von ihnen höre gehe ich davon aus dass sie das problem mit der diagnose-information selbst lösen konnten.   möglicherweise müssen sie danach die ebooks nochmals neu installieren. freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  16.05.2018 08:30 - xxx@xxx.xx schrieb: bitte beschreiben sie möglichst genau wie es zu diesem fehler kam. ich kann das fach grundlagen gar nicht einlösen/ bez. hab ich alles aber die grundlagen kann ich nicht herunterladen ich hatte es jetzt gelöscht um es neu zu installieren aber jetzt ist es wegg vorher stand immer auszug was ist das erwartete resultat? grundlagen aktiev machen
2018051563000100,Fehler in der App,DIHK,3,von seiten der ihk hochrhein bodensee habe ich als dozent einen aktivierungscode für drei textbände erhalten. aktivierungscode: ss1ksb7j6n. dieser sollte für die textbände 119/01-a 119/02-a und 119/03-a gültig sein. 2 textbände konnte ich empfangen der dritte blieb aus. nun bitte ich um nachträgliche übersendung eines codes für das qualitätsmanagement der gesundheitsfachwirte. vielen dank im voraus,closed successful,User account exists: Yes | | App: IHK-LernenMobil v5.2.2 | Jailbroken: No | Model: iPad | Platform: iPad67 | System Name: iOS | System Version: 11.3.1 | First install: 2016-02-28 19:00:53 MEZ | Application starts: 0 | Unique Device : e32109e61354e740f55317ac1605e000 | UI Type: Extended | ,guten tag herr schmid-palzer auf dem lizenzserver sehe ich diese drei freigeschalteten produkte: falls dies nicht die richtigen produkte sind dann liegt offenbar ein fehler bei der bestellung vor. wenden sie sich dazu bitte direkt an ihre ihk. wir decken nur die technische seite ab und haben keinen einblick in die bestellungen. gerne beantworten wir ihnen weitere fragen zur app. freundliche grüße daniel stainhauser ihr support-team im auftrag der dihk-bildungs-gmbh sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  15.05.2018 16:36 - xxx@xxx.xx schrieb: bitte beschreiben sie möglichst genau wie es zu diesem fehler kam. von seiten der ihk hochrhein bodensee habe ich als dozent einen aktivierungscode für drei textbände erhalten. aktivierungscode: ss1ksb7j6n. dieser sollte für die textbände 119/01-a 119/02-a und 119/03-a gültig sein. 2 textbände konnte ich empfangen der dritte blieb aus. nun bitte ich um nachträgliche übersendung eines codes für das qualitätsmanagement der gesundheitsfachwirte. vielen dank im voraus was ist das erwartete resultat?
2018051563000090,Anmeldung / Aktivierung,IONESOFT,3,die synchronisation mit dem schul-pc und dem privaten laptop hat geklappt. danke. beim aktualisieren der neue version 5.2.3 mit lernzielen ist diese position grau statt schwarz und kann nicht geöffnet werden. welchen tipp und trick hast du dafür bereit? besten dank und gruss urs meier bbzw willisau,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2014-09-01 11:01:12 MESZ | Last install: 2018-05-15 10:33:04 MESZ | Application starts: 109 | Unique Device : e914d422ccbdfd55c6999578b5f83d44 | ,guten abend urs prima hat es geklappt mit der cloud. nun sind deine daten wesentlich sicherer aufgehoben. kannst du mir einen screenshot schicken. ich sehe nichts aussergewöhnliches in der log-datei. freundliche grüsse daniel stainhauser ionesoft gmbh 15.05.2018 16:32 - xxx@xxx.xx schrieb: lieber daniel die synchronisation mit dem schul-pc und dem privaten laptop hat geklappt. danke. beim aktualisieren der neue version 5.2.3 mit lernzielen ist diese position grau statt schwarz und kann nicht geöffnet werden. welchen tipp und trick hast du dafür bereit? besten dank und gruss urs meier bbzw willisau
2018051563000030,Anmeldung / Aktivierung,RICHM,3,2 kundenkonto wurden zusammengelegt: anmeldung nicht möglich.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-05-15 00:06:50 MESZ | Last install: | Application starts: 5 | Unique Device : ed244228c919a6690f2b51cfb949e83a | ,guten tag mohamad anouar wir haben festgestellt dass sie noch ein offenes ticket bei uns haben. wir entschuldigen uns für die wartezeit. hat sich ihr problem in der zwischenzeit gelöst? falls nicht so bitten wir sie uns nochmals eine neue support-anfrage mit einer genauen beschreibung des problems zu senden nachdem das problem wieder aufgetreten ist. damit erhalten wir die neuesten log-dateien und können gegebenenfalls den fehler so erkennen. besten dank. freundliche grüsse christian heimann ionesoft gmbh 15.05.2018 08:52 - xxx@xxx.xx schrieb: falls sie ein problem mit der anmeldung oder dem aktivierungscode haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungscode an. 2 kundenkonto wurden zusammengelegt: anmeldung nicht möglich.
2018051463000160,Fehler in der App,SVBA,3,ich kann genauere einstellungen bei der aufgaben funktion nicht anwählen.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-17 18:59:48 MESZ | Last install: 2018-04-30 09:15:40 MESZ | Application starts: 118 | Unique Device : 836140dddebec709231edced6fd9f2ad | ,  wir haben ihre support-anfrage erhalten besten dank. damit wir das problem besser eingrenzen können bitten wir sie um ihre mithilfe. verfahren sie bitte wie folgt:  - dokumentieren sie bitte das problem indem sie bildschirm-fotos erstellen die den zustand vor und nach dem problem zeigen. - notieren sie die zeit wann sie jeweils die screenshots erstellt haben. - senden sie danach bitte noch einmal eine neue supportanfrage so erhalten wir eine neue protokoll-datei. sie können im text auf diese ticket-nummer verweisen indem sie einfach die nummer hineinkopieren - sie erhalten danach eine bestätigungsmeldung - antworten sie nun auf diese meldung und senden uns bitte die zuvor erstellten screenshots jeweils mit der angabe um welche zeit sie diese erstellt haben. so können wir versuchen das problem zu analysieren und ihnen eine lösung zu bieten. besten dank. freundliche grüsse marcel haldimann 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  14.05.2018 15:01 - xxx@xxx.xx schrieb: ich kann genauere einstellungen bei der aufgaben funktion nicht anwählen. was ist das erwartete resultat?
2018051463000130,Fehler in der App,Swissmem,3,im fachkundebuch metall 58. auflage 2017 lässt sich das kapitel 5 werkstofftechnik nicht mehr öffnen. das problem tauchte nicht mit einem update sondern einfach plötzlich auf. wenn ich das genannte kapitel öffnen möchte passiert einfach nichts und ich bleibe in meinem vorigen kapitel. die navigationsleiste auf der linken seite wird aber ausgeblendet.,closed successful,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-05 16:43:03 MESZ | Last install: 2017-09-18 13:10:26 MESZ | Application starts: 182 | Unique Device : 490ff69675b937ac7f4c0d95c105e45a | ,guten tag jan kramer versuchen sie in ihrem privatem netzwerk zuhause ihren benutzer-account aufzufrischen. - stellen sie sicher dass sie über eine internetverbindung verfügen. - stellen sie sicher dass sie angemeldet sind. falls nicht so melden sie sich zuerst an. wenn sie ihr passwort nicht mehr kennen so können sie dieses zurücksetzen mit dem link unterhalb des anmelden knopfes. - öffnen sie das portal der app haus-symbol in der seitenleiste oben links. - dann klicken sie oben rechts auf ihren benutzer name oder email mit symbol. - frischen sie nun ihren account und ihre installation auf indem sie auf den menü-punkt «konto und lizenzen aktualisieren» klicken. - warten sie bis der vorgang abgeschlossen ist. sollte sich das problem mit diesem vorgang nicht lösen lassen melden sie sich noch einmal mit ihrem ebook-konto ab option «gerät abmelden» und melden sie sich anschliessen noch einmal neu an. falls sie damit nicht ans ziel kommen senden sie uns bitte eine neue support-anfrage direkt aus der app. freundliche grüsse swissmem support swissmem 14.05.2018 13:18 - xxx@xxx.xx schrieb: im fachkundebuch metall 58. auflage 2017 lässt sich das kapitel 5 werkstofftechnik nicht mehr öffnen. das problem tauchte nicht mit einem update sondern einfach plötzlich auf. wenn ich das genannte kapitel öffnen möchte passiert einfach nichts und ich bleibe in meinem vorigen kapitel. die navigationsleiste auf der linken seite wird aber ausgeblendet.
