1209826	Computer_von_Apple,Heimcomputer,Wikipedia:Belege_fehlen
1209888	Vorlage:Babel-Apple
1214044	Compilerbau,Computerlinguistik,Programmierwerkzeug
1215553	Apple
1219140	Amiga,Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Deutschsprachige_Monatszeitschrift,Eingestellt_2009,Ersterscheinung_1987,Wikipedia:Belege_fehlen
1221514	Freie_Peer-to-Peer-Software,Java-Programm,Linux-Software,MacOS-Software,Windows-Software
1223537	Gerätedatei,Linux-Betriebssystemkomponente,Unix-Betriebssystemkomponente
1223861	Heimcomputer,Lerncomputer,Wikipedia:Belege_fehlen,Wikipedia:Qualitätssicherung_Informatik
1226702	Großrechner,IBM-Rechner,Midrange_Computer,Wikipedia:Veraltet
1227666	Computerlinguistik,Grammatiktheorie
1228481	Computergrafik
1231896	Internetradio,Linux-Software,MacOS-Software,Server,Streaming,Windows-Software
1239379	Mikrocomputer
1239692	Computeranimationsserie,Fernsehserie_(Vereinigte_Staaten),Fernsehserie_der_1990er_Jahre,Fernsehserie_der_2000er_Jahre,Robert-A.-Heinlein-Verfilmung,Science-Fiction-Fernsehserie,Wikipedia:Lückenhaft
1240511	C-Bibliothek,Freie_Software,Linux-Software,Unix-Software
1242586	Heimcomputer,Wikipedia:Belege_fehlen,Wikipedia:Qualitätssicherung_Informatik
1242747	Vorlage:Navigationsleiste_Computer
1245899	E-Mail,Windows-Programmierschnittstelle
1247882	Freie_Audiosoftware,Linux-Software,MacOS-Software,Windows-Software
1249968	Computertaste
1250239	Computergrafik,Druckraster,Fonttechnologie
1252112	MacOS-Software,Musiksoftware,Orgel,Virtuelles_Musikinstrument,Windows-Software
1255179	Vorlage:Infobox_Computer
1255465	Historische_Software,Musiksoftware,Windows-Software
1256150	Vorlage:Babel-Windows
1257535	Heimcomputer,Wikipedia:Belege_fehlen
1258028	Computergrafik,Qualitätsmanagement_(Softwaretechnik),Softwaretechnik,Testen_(Software)
1258031	Computergrafik,Wikipedia:Vorlagenfehler/Vorlage:Webarchiv/Linktext_fehlt
1258247	Freie_Peer-to-Peer-Software,Peer-to-Peer,Windows-Software
1259510	Vorlage:Babel-Linux
1262832	Vorlage:Babel-Windows
1262837	Vorlage:Babel-Windows
1264525	Linux-Distribution,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12
1264988	Freie_Audiosoftware,Linux-Software,Orgel,Virtuelles_Musikinstrument
1267576	Grafiksoftware,RAW-Konverter,Windows-Software
1269242	Computerschach
1269268	Computerchemie,Quantenchemie,Quantenmechanik
1271040	Bildverarbeitung,Windows-Betriebssystemkomponente
1284853	GNU,Linux,Markenname_(Hard-_und_Software),Namensstreit,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04,Wirtschaftskonflikt
1285744	Hackertechnik_(Computersicherheit),Schadprogramm,Wikipedia:Belege_fehlen
1287117	Freie_Sicherheitssoftware,Linux-Distribution_für_Netzwerkdienst,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1287456	Abkürzung,Börsenhandel,Computerbörse,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-03
1289206	Vorlage:Navigationsleiste_Computer
1295409	Algorithmus_(Computergrafik),Bildsynthese
1296504	Computeranimationsfilm,Liste_(Filme)
1297117	Heimcomputer,Wikipedia:Exzellent,Wikipedia:Weblink_offline
1301031	Freier_Texteditor,Wikipedia:Lückenhaft,Windows-Software
1301558	Adobe-Software,MacOS-Software,Proprietäre_Software,RAW-Konverter,Windows-Software
1301657	Computergrafik,Technisches_Zeichnen
1301838	Forschungszentrum_Jülich,Supercomputer
1305381	Forschungsinfrastruktur_in_Dresden,Historischer_Computer
1305413	Historischer_Computer,Wissenschaft_in_Dresden
1305740	Hobby,Mikrocomputer,Wikipedia:Belege_fehlen
1306828	Supercomputer
1307160	Tragbare_Computer
1307161	Supercomputer
1310791	Freeware,Online-Dienst_von_Microsoft,Softwarepaket,Windows
1310872	Hardware,Mikrocomputer,Wikipedia:Qualitätssicherung_Informatik
1312112	Computerzeitschrift,Demoszene,Englischsprachiges_Medium,Ersterscheinung_1996,Internationale_Zeitschrift,Kunstzeitschrift,Onlinemagazin
1313219	Linux
1314069	Angewandte_Linguistik,Computerlinguistik
1316167	FTP-Server,Freie_FTP-Software,Linux-Software,Unix-Software
1316734	Historischer_Computer,Siemens-Produkt
1316835	Kombinat_Mikroelektronik,Schach_(DDR),Schachcomputer,Schachzubehör,Wirtschaft_(DDR)
1323502	Betriebssystemkomponente,Windows-Software
1326887	Computerlinguistik,Dokumentation,Multivariate_Statistik
1329636	Installationssoftware,Linux-Software
1333501	Wikipedia:Qualitätssicherung_Informatik,Windows-Betriebssystem
1333516	BSD-Software,Freies_Dateisystem,Linux-Software
1334725	Freies_Dateisystem,Linux-Betriebssystemkomponente
1336456	Computer_Aided_Engineering,Computerphysik,Numerische_Mathematik,Wikipedia:Belege_fehlen
1336898	Geschichte_der_Informatik,Historischer_Computer
1339981	CAD-Programm,Software_(Bauwesen),Windows-Software
1344998	Freie_Chat-Software,IRC-Client,KDE,Linux-Software,Qt-basierte_Software,Unix-Software,Windows-Software
1347749	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Eingestellt_1999,Ersterscheinung_1997
1351346	Computer,Elektrische_Automatisierungstechnik
1356033	Computerlinguistik,Theorie_formaler_Sprachen
1356640	Compilerbau,Computerlinguistik
1358505	Abkürzung,Firmware,Linux-Distribution_für_Netzwerkdienst,WLAN,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1358608	Mac-OS-Classic-Betriebssystemkomponente
1362791	Grafiksoftware,Windows-Software
1363861	Computerlinguistik
1366318	Freie_Sicherheitssoftware,Linux-Distribution,Linux-Distribution_für_Netzwerkdienst
1366442	Computerfachzeitschrift_(Deutschland),Ersterscheinung_1996,Java_(Programmiersprache),Zeitschrift_(Nordrhein-Westfalen)
1367079	3D-Grafiksoftware,Freie_CAD-Software,Linux-Software,MacOS-Software,Windows-Software
1368039	Computergrafik,Fototechnik,Reproduktionstechnik,Wikipedia:Überarbeiten
1370619	Android-Software,Dateimanager,Windows-Software
1370669	FLOSS-Organisation,Gegründet_2005,Internationale_Organisation,Linux,Organisation_(Stuttgart)
1370788	Adobe-Software,Grafiksoftware,MacOS-Software,Proprietäre_Software,Windows-Software
1371189	Freeware,Sicherheitssoftware,Symbian-Software,Windows-Software
1371866	Freie_Vektorgrafik-Software,Proprietäre_Software,Windows-Software
1374178	Amateurfunk-Software,Anwendungssoftware,Windows-Software
1374560	Computergrafik,Strömungsmechanik
1377546	Hardware_von_Apple
1377936	Vorlage:Babel-Apple
1378732	Bildbearbeitung,Computergrafik,Grafiksoftware
1383775	Heimcomputer,Markenname,Wikipedia:Belege_fehlen,Wikipedia:Qualitätssicherung_Informatik
1385101	Freie_VoIP-Software,Linux-Software,Qt-basierte_Software
1385575	Mac-OS-Classic-Software,OS/2-Software,Tabellenkalkulationsprogramm,Unix-Software,Windows-Software
1386061	Amateurfunkgerät,Heimcomputer
1387256	Heimcomputer,Wikipedia:Qualitätssicherung_Informatik
1387651	Bildung_in_New_Mexico,Computersimulation,Forschungsinstitut_in_den_Vereinigten_Staaten,Gegründet_1984,Organisation_(Santa_Fe_County),Santa_Fe_(New_Mexico),Systemtheorie,Theoretische_Biologie
1388374	Algorithmus_(Computergrafik)
1391562	Automobildesign,Computer_Aided_Engineering,Wikipedia:Belege_fehlen
1392063	BASIC,DOS-Software,Historische_Software,Mac-OS-Classic-Software
1393621	BSD-Software,Freie_Versionsverwaltungssoftware,Haskell_(Programmiersprache),Linux-Software,MacOS-Software,Repository,Unix-Software,Windows-Software
1395517	Freie_Instant-Messaging-Software,Freie_VoIP-Software,Linux-Software,MacOS-Software,Tcl,Windows-Software,XMPP-Client
1396498	Linux-Betriebssystemkomponente
1401889	Apple-Programm,MacOS-Software,Proprietäre_Software,Videosoftware
1405041	Computercluster,Freie_Server-Software,Freie_Systemsoftware
1405298	Computer_Aided_Engineering,Strömungsmechanik
1406476	BSD-Software,Contentfilter,E-Mail,Linux-Software,Solaris-Software,Unix-Software
1406821	Digital_Audio_Workstation,MacOS-Software,Windows-Software
1408041	Benutzerschnittstelle,Branchensoftware,Siemens-Produkt,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-03,Windows-Software
1408667	Freie_CAD-Software,Linux-Software,Unix-Software,Windows-Software
1408796	C++-Bibliothek,Freie_CAD-Software,Grafikbibliothek,Linux-Software,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12
1409276	Computer_Aided_Engineering,Freie_numerische_Software,Linux-Software,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12,Wikipedia:Defekte_Weblinks/Ungeprüfte_Botmarkierungen_2018-12,Wikipedia:Weblink_offline_IABot
1411165	Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-03,Windows
1412922	Adobe-Software,HTML-Editor,Proprietäre_Software,Windows-Software
1413207	Computertaste
1414323	Desktopsuche,Google,Windows-Software
1414688	Apple-Programm,Desktopsuche,IOS-Software,MacOS-Betriebssystemkomponente
1417309	Android-Software,Digitalfernsehen,Freie_Multimediasoftware,Java-Programm,Linux-Software,MacOS-Software,Windows-Software
1418622	Eberhard_Karls_Universität_Tübingen,Linux-Software,MacOS-Software,Textverarbeitung,Windows-Software
1421871	Astronomische_Software,Freie_Simulations-Software,Windows-Software
1423990	Historischer_Computer,Wikipedia:Belege_fehlen
1424620	Computer_von_Apple,Mikrocomputer
1427718	Heimcomputer
1432238	Apple_II,Heimcomputer
1432431	Adobe-Software,MacOS-Software,Proprietäre_Software,Videosoftware,Windows-Software
1432485	Videosoftware,Windows-Software
1432575	Videosoftware,Windows-Software
1435416	Algorithmus_(Computergrafik),Bildverarbeitung
1436089	Computersystem,Galileo_Galilei_als_Namensgeber,Gegründet_1987,Gegründet_1989,Swindon,Tourismuswirtschaft,Unternehmen_(Borough_of_Swindon),Unternehmen_(Frankfurt_am_Main)
1438837	Maschinelle_Übersetzung,Windows-Software,Wörterbuch
1440039	Bibelsoftware,Windows-Software
1440577	Videosoftware,Windows-Software
1442206	Computer_Aided_Engineering,Six_Sigma
1442723	Computeranimationsfilm,Filmtitel_2006,Kurzfilm,No-Budget-Film,Werk_unter_einer_Creative-Commons-Lizenz,Wikipedia:Artikel_mit_Video,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1443177	Windows-Systemdienst
1443892	Astronomische_Software,DOS-Software,Windows-Software
1446886	Heimcomputer,Wikipedia:Belege_fehlen,Wikipedia:Qualitätssicherung_Informatik
1450314	Freie_Server-Software,Linux-Software,Unix-Software,Webserver,World_Wide_Web
1450440	Andalusien,Debian-basierte_Linux-Distribution,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1452106	Linux-Distribution
1457951	Algorithmus_(Computergrafik)
1459315	Mikrocomputer,Robotron
1460675	CAD-Programm,Markenname,Windows-Software
1462235	Vorlage:Babel-Computernutzung
1462471	Freies_Computeralgebrasystem
1466362	Computergrafik
1472104	Vorlage:Navigationsleiste_Computer
1472424	Apple,Elektrische_Energietechnik,Kabeltyp,Wikipedia:Artikel_mit_Video
1472630	Computer_von_Apple,Tragbarer_Computer
1473512	Computerfachzeitschrift_(Deutschland),Ersterscheinung_2005,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04,Wikipedia:Vorlagenfehler/Vorlage:Infobox_Publikation/Unspezifische_ISSN-Angabe,Zeitschrift_(München)
1475748	Computeranimationsfilm,Filmkomödie,Filmtitel_2006,Motorsportfilm,US-amerikanischer_Film
1476402	Maus_(Computer)
1481504	Heimcomputer,RadioShack
1482166	Laufzeitumgebung,Linux-Software,MacOS-Software,Mozilla,Unix-Software,Windows-Software
1482658	Android-Software,Freeware,IOS-Software,Linux-Software,MacOS-Software,PDF,Windows-Software
1486504	Chemiesoftware,Freie_Software,Linux-Software
1486896	Computerfachzeitschrift,Ersterscheinung_1983,Fachzeitschrift_(Österreich),Wikipedia:Vorlagenfehler/Vorlage:Infobox_Publikation/Unspezifische_ISSN-Angabe
1486935	Franckh-Kosmos,Lerncomputer
1488804	Freeware,Texteditor,Windows-Software
1490193	Biochemie,Computerchemie,Thermodynamik
1494533	Atari,BASIC,Mac-OS-Classic-Software,TOS-Software
1495741	Grafische_Benutzeroberfläche,SAP,Windows-Software
1496361	Apple-Programm,Integrierte_Entwicklungsumgebung,MacOS-Software,NeXT,Objective-C,Programmierwerkzeug
1501546	Digitales_Speichermedium,Historischer_Computer,Speichertechnologie
1501930	Computer_von_Apple,Mikrocomputer
1502164	Abkürzung,Wikipedia:Belege_fehlen,Windows-Betriebssystemkomponente
1502815	Abkürzung,Biochemie-Onlinedatenbank,Computerchemie
1503195	Konfiguration,Linux-Software,Server-Management-Panel,Unix-Software
1503245	Desktopsuche,Wikipedia:Qualitätssicherung_Informatik,Windows-Software,Yahoo
1505178	Bootloader,Systemsoftware,Windows-Betriebssystemkomponente
1507211	Apple-Programm,MacOS-Software
1507351	Grafiksoftware,Statistik-Software,Windows-Software
1510396	Büroanwendung,DOS-Software,Windows-Software
1511822	Abkürzung,Computerschach
1511860	Notensatzprogramm,Windows-Software
1515378	Computeranimationsfilm,Filmkomödie,Filmtitel_2006
1517105	Freie_Audiosoftware,Freie_Musiksoftware,Linux-Software,MacOS-Software,Qt-basierte_Software,Virtuelles_Musikinstrument,Windows-Software
1517283	Computational_Neuroscience,Künstliche_Intelligenz,Neurobiologie,Neurowissenschaften,Supercomputer,Ungelöstes_Problem_der_Informatik,Wikipedia:Überarbeiten
1518852	Hardware_von_Apple
1520179	Vorlage:Infobox_Computer,Vorlage:mit_TemplateData
1528237	Computer,Wikipedia:Überarbeiten
1528344	Freies_Programmierwerkzeug,Linux-Software,Solaris-Software,Unix-Software,Windows-Software
1532789	Computerlinguistik,Dokumentation
1534827	Computeranimation,Trickfilm
1536497	Elektrolokomotive_für_Wechselstrom_15_kV_16,7_Hz,Triebfahrzeug_(Chemin_de_fer_Bière–Apples–Morges)
1540219	Editor_(Software),MacOS-Software,Windows-Software
1541714	Computerlinguistik,Indexierung
1543884	Download-Manager,FTP-Client,Freie_Dateitransfer-Software,Windows-Software
1544750	Download-Manager,Freie_BitTorrent-Software,Freie_Dateitransfer-Software,Linux-Software,MacOS-Software,Unix-Software
1545021	Astronomische_Software,Freeware,Linux-Software,Windows-Software
1546282	Vorlage:Infobox_Computer
1546657	Emulator,Windows-Software
1552411	Freier_Dateimanager,Windows-Software
1558670	Brennsoftware,Kopierschutz,Windows-Software
1558981	Computer_von_Apple,Mikrocomputer
1559275	Freeware,Systemsoftware,Windows-Software
1559837	Vorlage:Navigationsleiste_Computer
1560608	CAD-Programm,Windows-Software
1561910	IT-Sicherheit,Kryptologie,Linux-Betriebssystemkomponente,Unix-Betriebssystemkomponente
1562032	Abkürzung,Computercluster,IBM-Software
1563522	Computergrafik,Fotopraxis,Postproduktion
1564782	Freie_Sicherheitssoftware,Linux-Software,Zugriffskontrolle
1566762	Literaturverwaltung,MacOS-Software,Windows-Software
1567224	Geoinformationssystem_(Software),Kartografie,Orientierungslauf,Windows-Software
1567273	GEOS,Heimcomputer,Lerncomputer,Mikrocomputer
1567464	Computergrafik
1571479	Datensicherungssoftware,Freie_Sicherheitssoftware,Linux-Software
1571946	Computertaste,Tastaturbelegung
1572026	Hewlett-Packard,Midrange_Computer
1577730	Vorlage:Navigationsleiste_Computer
1578909	Tragbarer_Computer
1579814	Computerphysik,Numerische_Software
1580043	Abkürzung,Rechnernetze,Windows
1582369	Microsoft,Sicherheitssoftware,Wikipedia:Qualitätssicherung_Informatik,Wikipedia:Veraltet,Windows,Windows-Software
1583877	Computer_von_Apple
1585436	Computergrafik,Direktmarketing
1586880	Grafiksoftware,Windows-Software
1588783	Freie_Server-Software,Freie_Virtualisierungssoftware,Linux-Software,Wikipedia:Überarbeiten
1588819	Computeranimationsfilm,Familienfilm,Filmkomödie,Filmtitel_2006,Heist-Movie,US-amerikanischer_Film
1590060	Android-Software,Freeware,MacOS-Software,Piriform,Systemsoftware,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04,Windows-Software
1590818	Computersystem,Silicon_Graphics
1591454	Linux-Distribution
1596063	Programmierwerkzeug,Windows-Software
1600829	Computerfachzeitschrift_(Deutschland),Datenschutzzeitschrift,Deutschsprachige_zweimonatliche_Zeitschrift,Ersterscheinung_1985,IT-Sicherheit,Wikipedia:Vorlagenfehler/Vorlage:Infobox_Publikation/Unspezifische_ISSN-Angabe
1602061	Vorlage:Navigationsleiste_Computer
1604392	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Eingestellt_2002,Ersterscheinung_1996
1605695	Vorlage:Infobox_Computer,Vorlage:mit_Lua-Programmierung,Vorlage:mit_TemplateData,Vorlage:verwendet_Daten_aus_Wikidata
1606927	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Eingestellt_2005,Ersterscheinung_1999
1606935	Vorlage:Navigationsleiste_Computer
1607242	FTP-Server,Freie_FTP-Software,Freie_Server-Software,Linux-Software,Solaris-Software,Unix-Software
1607763	Linux-Betriebssystemkomponente
1609671	Grafische_Benutzeroberfläche,Mac-OS-Classic-Betriebssystemkomponente,Technische_Dokumentation,Wikipedia:Belege_fehlen
1610244	BSD-Software,Download-Manager,FTP-Client,Freie_BitTorrent-Software,Freie_Dateitransfer-Software,Freie_FTP-Software,Linux-Software,MacOS-Software,Unix-Software
1612476	Computergrafik,Freeware,Grafiksoftware,Kultur_(Japan),Wikipedia:Überarbeiten
1612586	Tragbarer_Computer
1613968	Automobilelektronik,Computer,Wikipedia:Redundanz_Januar_2015
1614711	Konfiguration,Wikipedia:Weiterleitung_mit_Wikidata-Datenobjekt,Wikipedia:Wikidata-Weiterleitung,Windows-Betriebssystemkomponente
1617859	Freie_Server-Software,Linux-Software
1618059	Freie_Audiosoftware,Linux-Software,Windows-Software
1619007	Computergrafik,Farbsystem
1619136	Computer
1619146	Computer,Elektrische_Automatisierungstechnik
1624703	Freie_CAD-Software,Linux-Software,MacOS-Software,Windows-Software
1626490	Brennsoftware,Videosoftware,Windows-Software
1629272	Windows-Systemdienst
1630428	Büroanwendung,Freeware,Windows-Software,Wörterbuch
1633391	Google,Linux-Software,Netzwerkarchitektur,Verteiltes_Dateisystem
1636719	Computerchemie,Theoretische_Chemie
1639557	Anwendungssoftware,Computerunterstützte_Übersetzung,Freie_Linguistik-Software,Freies_Programmierwerkzeug,Internationalisierung_und_Lokalisierung,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12,WxWidgets-basierte_Software
1639810	Computergrafik,Netzwerkprotokoll_als_Thema,Software_als_Thema
1642093	FLOSS-Kultur,Linux,Literarisches_Werk,Literatur_(21._Jahrhundert),Literatur_(Englisch)
1642176	Büroanwendung,DOS-Software,Historische_Software,IBM-Software,Lotus_Software,Windows-Software
1643070	Hackertechnik_(Computersicherheit),Kriminalistik,Ransomware,Rechtsinformatik,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2019-03
1648879	Hackertechnik_(Computersicherheit),Kryptoanalyse,Kryptologisches_Verfahren
1648974	Freie_Typografie-Software,Linux-Software,Unicode,Unix-Software
1652577	Computercluster
1661063	Hacken_(Computersicherheit),Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1664520	Computeranimationsfilm,Direct-to-Video-Produktion,Filmkomödie,Filmtitel_2001,US-amerikanischer_Film
1675016	Freeware,Sicherheitssoftware,Windows-Software
1675178	BSD-Software,Linux-Software
1678171	Vorlage:Babel-Computernutzung
1680003	Heimcomputer
1681045	Computerschach,Datenbanksprache
1683702	Computerlinguistik,Digital_Humanities,Editionsphilologie,Historische_Fachinformatik,Werktyp_(wissenschaftliche_Literatur)
1683846	Fernwartungssoftware,Freie_Instant-Messaging-Software,Freie_Peer-to-Peer-Software,Linux-Software,Windows-Software
1684368	Computer_von_Apple
1685788	Freie_Sicherheitssoftware,Hackerwerkzeug_(Computersicherheit),IT-Sicherheit
1688158	Freie_Server-Software,Linux-Software
1688299	CAD-Programm,Windows-Software
1688812	Eingestellte_Linux-Distribution
1692778	Grafikbibliothek,Linux-Betriebssystemkomponente,Wikipedia:Veraltet
1694524	Systemsoftware,Windows-Software
1698843	Computerzeitschrift_(Deutschland),Deutschsprachiges_Medium,Ersterscheinung_1993,Onlinemagazin
1700621	Computerkunst,Integrierte_Entwicklungsumgebung,Programmiersprache
1702144	Freie_Vektorgrafik-Software,Linux-Software,X_Window_System
1702567	Mikrocomputer,Siemens-Produkt
1704643	Freeware,Windows-Software
1705191	Windows-Codepage
1705866	Feedreader,Java-Programm,Linux-Software,MacOS-Software,Solaris-Software,Windows-Software
1707700	Siemens-Produkt,Tragbarer_Computer,Wikipedia:Belege_fehlen
1711717	FLTK,Freie_Audiosoftware,Linux-Software,MacOS-Software,Virtuelles_Musikinstrument,Windows-Software
1713902	Bildung_in_Baden-Württemberg,Debian-basierte_Linux-Distribution,Schulwesen_(Deutschland),Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12,Wikipedia:Defekte_Weblinks/Ungeprüfte_Botmarkierungen_2018-12,Wikipedia:Weblink_offline_IABot
1714881	Freeware,MacOS-Software,Widget-Engine,Windows-Software,Yahoo
1716884	Vorlage:Babel-Computerprogramm
1720318	Computeranimationsfilm,Filmtitel_2003,Science-Fiction-Film,Südkoreanischer_Film,Wikipedia:Lückenhaft,Zeichentrickfilm
1721488	Computerschach
1723899	Datei:JetztAuchSVG,Datei:LogoSH,Datei:Logo_(Microsoft_Windows),Datei:NoCommons
1725693	BSD-Software,Büroanwendung,Linux-Software,Windows-Software
1732136	Bildschirmschoner,Fraktale_Geometrie,Freie_Software,Linux-Software,MacOS-Software,Philip_K._Dick,Verteiltes_Rechnen,Windows-Software
1733027	Vorlage:Babel-Computernutzung
1735287	Drucksystem,Freie_Systemsoftware,Linux-Software
1738552	Digitales_Musikinstrument,Mac-OS-Classic-Software,MacOS-Audio-_und_-Video-Software,Musiksoftware,Synthesizer_oder_Sequenzer,Windows-Software
1742844	Freeware,Linux-Software,Synthesizer_oder_Sequenzer,Tracker,Windows-Software
1746666	Computerarithmetik,Rundung
1747256	Freie_numerische_Software,Linux-Software
1747879	FLOSS-Veranstaltung,Linux
1749917	Abkürzung,Freie_Systemsoftware,Linux-Distribution
1755462	Apple
1755506	Grafische_Benutzeroberfläche,Mac-OS-Classic-Betriebssystemkomponente
1757212	Vorlage:Navigationsleiste_Computer
1757585	Linux-Software
1767043	Freeware,Hackerwerkzeug_(Computersicherheit),IT-Sicherheit,Spionagesoftware
1767640	C-Bibliothek,Fonttechnologie,Freie_Typografie-Software,GTK+,Grafikbibliothek,Linux-Software,MacOS-Software,Unix-Software,Windows-Software
1767894	Windows,Windows-Systemdienst
1771768	BSD-Software,Freie_Musiksoftware,Linux-Software,MacOS-Software,Notensatzprogramm,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12,Windows-Software
1776403	BSD-Software,Editor_(Software),Freie_Musiksoftware,Linux-Software,Notensatzprogramm
1779100	Apple-Programm,MacOS-Betriebssystemkomponente,Musiksoftware,Programmierschnittstelle
1788167	Historischer_Computer
1789337	BSD-Software,Freie_Videosoftware,KDE,Linux-Software,MacOS-Software
1790440	Großrechner,Historischer_Computer
1792502	Computersimulation,Numerische_Mathematik,Wikipedia:Belege_fehlen
1793373	Hackerkonferenz_(Computersicherheit),Tagung,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-04
1795519	Apple-Programm,MacOS-Software,Programmierwerkzeug
1796740	Fernwartungssoftware,Freie_Software,Spionagesoftware,Windows-Software
1798205	Historischer_Computer
1799825	Algorithmus_(Computergrafik),Sortieralgorithmus,Wikipedia:Belege_fehlen
1800158	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Deutschsprachige_14-tägliche_Zeitschrift,Eingestellt_1994,Ersterscheinung_1982
1800159	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Deutschsprachige_Monatszeitschrift,Eingestellt_1992,Ersterscheinung_1990,Wikipedia:Belege_fehlen,Wikipedia:Vorlagenfehler/Vorlage:Infobox_Publikation/Unspezifische_ISSN-Angabe
1801929	Freie_Grafiksoftware,KDE,Linux-Software,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12
1802869	Computerkunst
1806811	IBM-Rechner,Mikrocomputer
1806835	Computerarithmetik,Digitaltechnik,Wikipedia:Belege_fehlen
1810785	BSD-Software,CAD-Programm,Computer_Aided_Engineering,Freie_CAD-Software,Linux-Software,Windows-Software,WxWidgets-basierte_Software
1816644	Linux-Distribution,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-12,Wikipedia:Defekte_Weblinks/Ungeprüfte_Botmarkierungen_2018-12,Wikipedia:Weblink_offline_IABot
1819414	Besondere_Strafrechtslehre_(Deutschland),Computer-_und_Internetkriminalität
1820020	Besondere_Strafrechtslehre_(Deutschland),Computer-_und_Internetkriminalität,Datenschutz,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2018-03,Wikipedia:Defekte_Weblinks/Ungeprüfte_Archivlinks_2019-03,Wikipedia:Defekte_Weblinks/Ungeprüfte_Botmarkierungen_2018-03,Wikipedia:Weblink_offline_IABot
1822300	BSD-Software,Contentfilter,E-Mail,Linux-Software,Solaris-Software,Unix-Software
1824077	Computer_von_Apple,Mikrocomputer
1824240	Biophysik,Computerchemie,Computerphysik
1825856	Heimcomputer
1831834	Grafiksoftware,Windows-Software
1833267	Windows-Smartphone
1834444	Anwendungssoftware,Freeware,Streaming,Windows-Software
1837276	Desktop-Environment,Windows
1841044	Testsoftware,Windows-Software
1847672	Computer,Elektrische_Automatisierungstechnik
1847952	Antiquarische_Zeitschrift_(Vereinigte_Staaten),Computerfachzeitschrift,Eingestellt_2009,Englischsprachige_Zeitschrift,Ersterscheinung_1976
1850843	Computer
1850996	CAD-Programm,Linux-Software,MacOS-Software
1851077	CAD-Programm,Mac-OS-Classic-Software,MacOS-Software,Software_(Bauwesen),Windows-Software
1854212	Astronomische_Software,Freeware,Freie_Simulations-Software,Linux-Software,MacOS-Software,Windows-Software
1854469	Computer-_und_Internetkriminalität,Gegründet_2003,Internet-Organisation,Online-Community
1856516	3D-Film,Bär_im_Film,Computeranimationsfilm,Filmkomödie,Filmreihe,Filmtitel_2006,Jagd_im_Film,Kinderfilm,US-amerikanischer_Film
1857557	Antiquarische_Computerzeitschrift,Antiquarische_Zeitschrift_(Deutschland),Eingestellt_2004,Ersterscheinung_1998,Wikipedia:Defekte_Weblinks/Ungeprüfte_Botmarkierungen_2019-03,Wikipedia:Qualitätssicherung_Informatik,Wikipedia:Weblink_offline_IABot
1861176	Geschichte_der_Informatik,Historischer_Computer,Rechnerarchitektur,Wissenschaft_(Sowjetunion)
1861648	Freies_Dateisystem,Journaling-Dateisystem,Linux-Betriebssystemkomponente,Linux-Software,Wikipedia:Weblink_offline
1863337	Abkürzung,Statistik-Software,Windows-Software,Zeitreihenanalyse
1863727	BSD-Software,FreeBSD,Freie_Sicherheitssoftware,Linux-Distribution_für_Netzwerkdienst,Live-CD,Wikipedia:Belege_fehlen
1864278	KDE,Linux-Software,Qt-basierte_Software,UML-Werkzeug,Unix-Software
1865159	Lotus_Software,OS/2-Software,Präsentationsprogramm,Windows-Software
1866986	Apple,Peripheriebus_(intern)
